Date,Open,High,Low,Close,Volume,Change,5Days,10Days,20Days,60Days,120Days,emotion,count,Escore
2017-05-02,19486,19685,19214,19266,370557,-0.013895041545454545,19641.672727272726,19766.28181818182,19934.36818181818,19803.736363363638,19719.67878745455,0.0,0.0,19266
2017-05-04,19125,19852,19109,19677,2888322,0.038169634545454544,19611.872727272726,19757.954545454544,19897.68181818182,19812.293939363633,19722.98484818182,0.0,0.0,19677
2017-05-08,19693,20146,19527,19992,734348,0.0062561549090909075,19641.600000000002,19775.03636363636,19884.072727272727,19826.287878727275,19728.10227336364,0.0,0.0,19992
2017-05-10,20081,20593,19843,20010,532387,0.0017154040000000005,19691.163636363635,19772.590909090908,19875.168181818182,19832.92727327273,19734.36439481818,1.0,2.0,20410
2017-05-11,20116,20575,19906,20468,701752,0.020658990272727273,19883.054545454546,19820.0,19886.61818181818,19846.465151727272,19745.207575181816,0.0,0.0,20468
2017-05-12,20402,20547,19954,20159,1093053,-0.008384172909090907,20061.52727272727,19851.600000000002,19902.56818181818,19852.166666909092,19753.87121290909,1.0,2.0,20562
2017-05-15,20293,20408,19857,20089,493738,0.00025621427272727213,20144.03636363636,19877.954545454544,19910.936363636363,19855.77575581818,19760.41287909091,0.0,0.0,20089
2017-05-16,20123,20396,19579,19805,5666681,0.008109593090909091,20106.636363636364,19874.11818181818,19901.359090909093,19854.27121209091,19764.849242727272,1.0,1.4,20082
2017-05-17,19615,19855,19170,19379,2558504,-0.025689005545454544,19980.49090909091,19835.827272727274,19856.336363636365,19846.55000127273,19765.953029454548,1.0,2.8,19921
2017-05-18,19313,19796,19121,19524,1927764,0.015659742818181818,19791.70909090909,19837.38181818182,19836.995454545457,19841.10302963636,19770.178786909088,1.0,1.4,19797
2017-05-19,19569,19973,19408,19748,976844,0.012919680999999995,19709.600000000002,19885.563636363637,19825.922727272726,19839.20909118182,19774.772726,1.0,1.4,20024
2017-05-22,19832,19914,19457,19584,826574,-0.009866534818181819,19608.454545454544,19876.245454545457,19817.100000000002,19835.481817727275,19780.20000036364,0.0,0.0,19584
2017-05-23,19606,20197,19477,19856,793550,0.016219108,19618.727272727272,19862.68181818182,19818.859090909093,19834.734848727272,19789.26893990909,0.0,2.8,19856
2017-05-24,19964,20022,19552,19805,644973,-0.013858295545454547,19703.945454545454,19842.21818181818,19807.404545454545,19833.490909818185,19796.747727,1.0,2.2,20240
2017-05-25,19829,20412,19514,20057,494178,-0.008657529999999998,19810.454545454544,19801.081818181818,19810.54090909091,19837.463637636367,19805.253787181813,0.0,0.0,20057
2017-05-26,20014,20207,19689,19836,436194,-0.0059233638181818175,19828.054545454546,19768.827272727274,19810.21363636364,19839.696968727276,19811.80530336364,0.0,0.0,19836
2017-05-29,19899,20243,19676,19986,436690,-0.002069879363636364,19908.454545454544,19758.454545454544,19818.204545454544,19844.18333272727,19817.294697,1.0,1.7,20325
2017-05-30,20008,20391,19791,20179,359544,0.015624734818181819,19972.96363636364,19795.845454545455,19834.981818181815,19854.377274000002,19825.090152727276,0.0,0.0,20179
2017-05-31,20126,20390,19885,20200,381011,0.002577451000000001,20051.981818181815,19877.96363636364,19856.895454545454,19868.496968545456,19835.850000636365,0.0,0.0,20200
2017-06-01,20181,20423,19866,20094,642979,0.00207453690909091,20059.50909090909,19934.981818181815,19886.18181818182,19883.75303,19845.988636909093,0.0,0.0,20094
2017-06-02,20030,20270,19843,19988,349885,-0.006863579090909092,20089.981818181815,19959.018181818185,19922.29090909091,19893.990908818185,19852.66212,0.0,0.0,19988
2017-06-05,20007,20137,19681,19746,282456,-0.013324162818181821,20042.018181818185,19975.236363636363,19925.74090909091,19898.924243272726,19855.29545509091,0.0,0.0,19746
2017-06-07,19758,20017,19564,19817,376977,0.012229982545454545,19969.636363636364,19971.3,19916.99090909091,19902.653031545455,19855.361363636363,0.0,0.0,19817
2017-06-08,19890,20251,19621,20125,403527,0.010656758636363638,19954.581818181818,20003.28181818182,19922.75,19910.46666790909,19858.308333272726,1.0,1.0,20326
2017-06-09,20268,20396,19853,20084,491906,0.00881597290909091,19952.47272727273,20005.99090909091,19903.53636363636,19913.44545390909,19861.15227263636,0.0,0.0,20084
2017-06-12,20062,20348,19695,20105,368624,-0.01262327509090909,19975.854545454546,20032.918181818182,19900.872727272726,19917.200000272725,19864.05530390909,0.0,0.0,20105
2017-06-13,20040,20454,19881,20258,1692823,0.010790495272727272,20078.29090909091,20060.154545454545,19909.304545454546,19923.634847545458,19868.978787,1.0,1.4,20541
2017-06-14,20177,20722,19997,20395,1315081,0.0072719535454545455,20193.909090909092,20081.772727272728,19938.80909090909,19932.99545472727,19874.370453636362,0.0,0.0,20395
2017-06-15,20386,20660,20018,20318,476009,0.008352522999999999,20232.436363636363,20093.50909090909,19985.736363636363,19937.99999990909,19880.024242818185,0.0,0.0,20318
2017-06-16,20328,20903,20221,20652,549135,0.013791388363636364,20346.163636363635,20149.31818181818,20042.149999999998,19949.51969690909,19888.102271909094,1.0,1.7,21003
2017-06-19,20645,20938,20411,20663,389926,0.008975062727272727,20457.654545454545,20216.754545454543,20087.886363636364,19960.466667,19897.25530354545,0.0,0.0,20663
2017-06-20,20672,20814,20274,20395,412847,-0.012319516636363636,20485.090909090908,20281.69090909091,20128.46363636364,19967.271212636362,19903.492423363637,0.0,0.0,20395
2017-06-21,20370,20704,20085,20452,995892,0.010486026272727272,20496.49090909091,20345.2,20158.25,19981.154546818187,19909.437878181816,1.0,2.4,20942
2017-06-22,20508,20939,20282,20628,1227611,0.006674065454545455,20558.600000000002,20395.518181818185,20199.399999999998,19999.539392727274,19915.31742390909,1.0,1.0,20834
2017-06-23,20639,20810,20344,20599,463952,0.004391342272727272,20548.018181818185,20447.090909090908,20226.54090909091,20010.51818172727,19924.07575727273,1.0,2.0,21010
2017-06-26,20611,20832,20344,20581,450843,0.0003998674545454544,20531.563636363637,20494.609090909093,20263.763636363637,20023.72424218182,19930.975000363636,1.0,1.0,20786
2017-06-27,20592,20899,20272,20530,1220872,0.008284236636363636,20558.50909090909,20521.8,20290.977272727272,20034.833334545456,19937.345454272727,1.0,1.7,20879
2017-06-28,20494,20782,20214,20467,685266,-0.013000071999999996,20561.545454545456,20529.018181818185,20305.395454545454,20048.634849454545,19939.953030636363,1.0,1.0,20671
2017-06-29,20492,20747,20195,20460,587428,0.0006432271818181827,20527.909090909092,20543.254545454543,20318.38181818182,20061.624242363636,19941.758334,1.0,2.6,20991
2017-06-30,20357,20666,20134,20483,288564,-0.0007531694545454551,20504.600000000002,20526.30909090909,20337.813636363637,20069.54091,19945.37954609091,0.0,0.0,20483
2017-07-03,20530,20643,19998,20247,453036,-0.02364219909090909,20437.927272727273,20484.745454545457,20350.75,20069.136364,19947.99545427273,0.0,0.0,20247
2017-07-04,20267,20461,19947,20149,602029,-0.004362004363636363,20361.78181818182,20460.145454545454,20370.918181818182,20064.780303000003,19948.74924245455,1.0,1.7,20491
2017-07-05,20100,20323,19937,20078,398053,0.009063254272727271,20283.945454545454,20422.745454545457,20383.97272727273,20061.678787636363,19947.01212127273,1.0,1.7,20419
2017-07-06,20116,20273,19772,19916,283313,-0.003527866727272727,20175.2,20351.554545454546,20373.53636363636,20057.15151609091,19945.112879363638,1.0,1.0,20115
